frame_index,local_time,utc_time,sample_name,radius_m,direction,dx_vehicle_m,dy_vehicle_m,center_lon,center_lat,sample_lon,sample_lat,heading_deg,heading_convention,dem_sampling_mode,dem_mode,score,raw_score,norm_score,gradient_score,edge_iou,valid_count,valid_ratio,rough_min,rough_max,rough_mean,roughness_scale_m,dem_roughness_window_m,norm_lower_percentile,norm_upper_percentile
157,1780226453468.6406,1780226453468.6406,center,0.0,center,0.0,0.0,113.05804241297389,28.66560072321922,113.05804241297389,28.66560072321922,194.5199600523811,math,crop_rotate,local_roughness,0.07440560999180997,0.042414068674207515,0.04233948560660919,0.11359753979594424,0.1494005533353827,24921,0.099684,0,255,5.327455997467041,2.5,1.0,2.0,98.0
158,1780226453680.3154,1780226453680.3154,center,0.0,center,0.0,0.0,113.05802992832243,28.66559802304596,113.05802992832243,28.66559802304596,193.5597741230997,math,crop_rotate,local_roughness,0.1018815349847298,0.08267215684852723,0.08260211022161626,0.12544527636186856,0.15238981998758536,24752,0.099008,0,255,5.283584117889404,2.5,1.0,2.0,98.0
159,1780226453899.7256,1780226453899.7256,center,0.0,center,0.0,0.0,113.05801841392649,28.665595704991915,113.05801841392649,28.665595704991915,192.3846909734958,math,crop_rotate,local_roughness,0.12214084180930973,0.1168595311906266,0.11679340970214158,0.12867659216251523,0.155027711797308,24314,0.097256,0,255,5.195548057556152,2.5,1.0,2.0,98.0
160,1780226454118.0789,1780226454118.0789,center,0.0,center,0.0,0.0,113.05800558089636,28.665593356667234,113.05800558089636,28.665593356667234,191.20198269553467,math,crop_rotate,local_roughness,0.16396721400751502,0.13506166012161014,0.1349970178275589,0.19937523156079473,0.17767295597484276,24966,0.099864,0,255,5.466000080108643,2.5,1.0,2.0,98.0
161,1780226454339.4304,1780226454339.4304,center,0.0,center,0.0,0.0,113.05799259870419,28.665591317505996,113.05799259870419,28.665591317505996,189.82840758846137,math,crop_rotate,local_roughness,0.13656280902013773,0.1244647681620206,0.12439432733418165,0.15143539774741735,0.15328467153284672,25275,0.1011,0,255,5.51255989074707,2.5,1.0,2.0,98.0
162,1780226454558.2942,1780226454558.2942,center,0.0,center,0.0,0.0,113.05797957893668,28.665589500495358,113.05797957893668,28.665589500495358,188.37083763394,math,crop_rotate,local_roughness,0.17532419305060057,0.15689979557939873,0.1568366930515076,0.19792002638282527,0.17427192026164148,25132,0.100528,0,255,5.258820056915283,2.5,1.0,2.0,98.0
163,1780226454752.2393,1780226454752.2393,center,0.0,center,0.0,0.0,113.05796763674897,28.665588157571506,113.05796763674897,28.665588157571506,187.2309549869627,math,crop_rotate,local_roughness,0.1529255577122844,0.1384302847737586,0.13836888137058076,0.17071705101881107,0.16699351335042992,25782,0.103128,0,255,5.524032115936279,2.5,1.0,2.0,98.0
164,1780226454975.6492,1780226454975.6492,center,0.0,center,0.0,0.0,113.0579543901096,28.665586912157142,113.0579543901096,28.665586912157142,185.8953971919195,math,crop_rotate,local_roughness,0.14967734822640255,0.1441642794140819,0.14410855918111853,0.15648364594841638,0.15156977617545442,25553,0.102212,0,255,5.264311790466309,2.5,1.0,2.0,98.0
165,1780226455179.6318,1780226455179.6318,center,0.0,center,0.0,0.0,113.05794099854852,28.665585899813944,113.05794099854852,28.665585899813944,184.780220329326,math,crop_rotate,local_roughness,0.14963874997402316,0.15943215745251726,0.15937106841583606,0.13774369410069626,0.14510152660441678,25750,0.103,0,255,5.295559883117676,2.5,1.0,2.0,98.0
166,1780226455406.485,1780226455406.485,center,0.0,center,0.0,0.0,113.0579274718867,28.665585086656357,113.0579274718867,28.665585086656357,183.93633369971056,math,crop_rotate,local_roughness,0.14935103102164016,0.12931569324859996,0.1292512745680288,0.1739174000204985,0.1680697090533156,26360,0.10544,0,255,5.364163875579834,2.5,1.0,2.0,98.0
167,1780226455625.8606,1780226455625.8606,center,0.0,center,0.0,0.0,113.05791385869628,28.665584414168062,113.05791385869628,28.665584414168062,183.69079431992716,math,crop_rotate,local_roughness,0.15975841207156843,0.12235290685246164,0.12229013644399754,0.20555297117193283,0.18216710953646295,26692,0.106768,0,255,5.416287899017334,2.5,1.0,2.0,98.0
168,1780226455885.8047,1780226455885.8047,center,0.0,center,0.0,0.0,113.05790031749929,28.665583818383983,113.05790031749929,28.665583818383983,183.86443907778872,math,crop_rotate,local_roughness,0.09356849382932786,-0.01279721088747372,-0.01289291167751361,0.22368798944880078,0.18751646036344483,30056,0.120224,0,255,6.1513519287109375,2.5,1.0,2.0,98.0
169,1780226456053.9763,1780226456053.9763,center,0.0,center,0.0,0.0,113.05788665267166,28.665583140800216,113.05788665267166,28.665583140800216,184.35998836986388,math,crop_rotate,local_roughness,0.14338738488072764,0.16321383802392742,0.16313960301261224,0.11924578494175754,0.15566750629722922,30586,0.122344,0,255,6.368080139160156,2.5,1.0,2.0,98.0
170,1780226456282.3196,1780226456282.3196,center,0.0,center,0.0,0.0,113.05787288720833,28.66558230116243,113.05787288720833,28.66558230116243,185.05789101944143,math,crop_rotate,local_roughness,0.14424863823693923,0.09158034195650194,0.09147803409650393,0.20874604329747126,0.15723873441994246,32183,0.128732,0,255,6.850307941436768,2.5,1.0,2.0,98.0
171,1780226456536.6182,1780226456536.6182,center,0.0,center,0.0,0.0,113.05786024452843,28.66558145885552,113.05786024452843,28.66558145885552,185.82489097180817,math,crop_rotate,local_roughness,0.07409540621832017,0.01602705623699685,0.015914951667156965,0.14520485066974184,0.13147683177356767,33043,0.132172,0,255,6.9150800704956055,2.5,1.0,2.0,98.0
172,1780226456706.003,1780226456706.003,center,0.0,center,0.0,0.0,113.0578463344096,28.665580267048117,113.0578463344096,28.665580267048117,187.2027059919125,math,crop_rotate,local_roughness,0.18288861086390645,0.17982931147116082,0.17974423404010467,0.18673173809299753,0.15936911487758945,32833,0.131332,0,255,6.74475622177124,2.5,1.0,2.0,98.0
173,1780226456935.0337,1780226456935.0337,center,0.0,center,0.0,0.0,113.05783237090453,28.665578754352552,113.05783237090453,28.665578754352552,189.51929399938624,math,crop_rotate,local_roughness,0.16389452971730117,0.17878478807166961,0.17870502222762064,0.14579281664913293,0.1332216638749302,33826,0.135304,0,255,6.991300106048584,2.5,1.0,2.0,98.0
174,1780226457157.9604,1780226457157.9604,center,0.0,center,0.0,0.0,113.05781853394348,28.665576667430354,113.05781853394348,28.665576667430354,192.527922824069,math,crop_rotate,local_roughness,0.12620165571654118,0.1289944495216543,0.12891865783869377,0.12288087534502132,0.11192898895864906,34237,0.136948,0,255,7.448696136474609,2.5,1.0,2.0,98.0
175,1780226457373.5894,1780226457373.5894,center,0.0,center,0.0,0.0,113.05780470193147,28.665574007855152,113.05780470193147,28.665574007855152,196.31921913981125,math,crop_rotate,local_roughness,0.10311300600293424,0.10688855645549399,0.10682176682372611,0.09858007611085529,0.09528897523069452,37585,0.15034,0,255,8.222375869750977,2.5,1.0,2.0,98.0
176,1780226457591.222,1780226457591.222,center,0.0,center,0.0,0.0,113.05779116267746,28.665570577278963,113.05779116267746,28.665570577278963,200.3208823923309,math,crop_rotate,local_roughness,0.09742870287209465,0.09453855584767135,0.09446987491124965,0.10104504815757187,0.09689567430025445,35917,0.143668,0,255,7.765903949737549,2.5,1.0,2.0,98.0
177,1780226457786.6345,1780226457786.6345,center,0.0,center,0.0,0.0,113.05777797237201,28.66556634006994,113.05777797237201,28.66556634006994,204.54393554751533,math,crop_rotate,local_roughness,0.11834644029266869,0.10167484745199051,0.1016492654740657,0.13875409840429453,0.0996309963099631,35757,0.143028,0,255,7.590020179748535,2.5,1.0,2.0,98.0
178,1780226458019.6543,1780226458019.6543,center,0.0,center,0.0,0.0,113.05776505956248,28.66556126468479,113.05776505956248,28.66556126468479,208.91650512925688,math,crop_rotate,local_roughness,0.10517994673949888,0.09908030741166643,0.09907188892178038,0.11264535073893259,0.0983761329305136,38778,0.155112,0,255,8.122783660888672,2.5,1.0,2.0,98.0
179,1780226458246.0874,1780226458246.0874,center,0.0,center,0.0,0.0,113.05775261494904,28.665555509043482,113.05775261494904,28.665555509043482,212.82453709427278,math,crop_rotate,local_roughness,0.10536463290148089,0.10394764835697576,0.10393140181742805,0.10711635978198991,0.09528337771015595,38393,0.153572,0,255,7.857831954956055,2.5,1.0,2.0,98.0
180,1780226458450.1282,1780226458450.1282,center,0.0,center,0.0,0.0,113.05774068863253,28.665549037610784,113.05774068863253,28.665549037610784,216.0390905070235,math,crop_rotate,local_roughness,0.11903068182110857,0.11952359284643478,0.11950671655109883,0.11844886159556489,0.10235282438201132,37008,0.148032,0,255,7.554076194763184,2.5,1.0,2.0,98.0
181,1780226458679.0222,1780226458679.0222,center,0.0,center,0.0,0.0,113.0577292689606,28.665541989916818,113.0577292689606,28.665541989916818,218.06444457102728,math,crop_rotate,local_roughness,0.08201350627110038,0.08378024231102275,0.08375026508925468,0.07989080104891179,0.0913781129080266,36661,0.146644,0,255,7.556707859039307,2.5,1.0,2.0,98.0
182,1780226458901.1714,1780226458901.1714,center,0.0,center,0.0,0.0,113.05771804631513,28.66553463939463,113.05771804631513,28.66553463939463,219.4404327952293,math,crop_rotate,local_roughness,0.08358933869976709,0.08327942945346542,0.0832492487613281,0.08400500418008143,0.09303304567459482,34618,0.138472,0,255,6.982580184936523,2.5,1.0,2.0,98.0
183,1780226459158.106,1780226459158.106,center,0.0,center,0.0,0.0,113.05770721729667,28.665527131106735,113.05770721729667,28.665527131106735,219.78740515368997,math,crop_rotate,local_roughness,0.10527742359568307,0.10770407977787631,0.10764651985741071,0.10238186149801592,0.10267808739022011,33895,0.13558,0,255,6.8978800773620605,2.5,1.0,2.0,98.0
184,1780226459378.4695,1780226459378.4695,center,0.0,center,0.0,0.0,113.05769654294052,28.665519558439517,113.05769654294052,28.665519558439517,219.35657189050332,math,crop_rotate,local_roughness,0.10052127365036487,0.06724100579435911,0.06717318352432929,0.141280050471075,0.12840553818669048,33684,0.134736,0,255,6.839935779571533,2.5,1.0,2.0,98.0
185,1780226459589.781,1780226459589.781,center,0.0,center,0.0,0.0,113.05768578359799,28.66551208573108,113.05768578359799,28.66551208573108,218.53096947707104,math,crop_rotate,local_roughness,0.019045285603499593,-0.04888126917020037,-0.0489414428111468,0.1021401758880674,0.10510510510510511,34344,0.137376,0,255,6.7308478355407715,2.5,1.0,2.0,98.0
186,1780226459808.7996,1780226459808.7996,center,0.0,center,0.0,0.0,113.05767502005806,28.665504879349555,113.05767502005806,28.665504879349555,217.4490827047958,math,crop_rotate,local_roughness,0.12675162018746522,0.10082191369306673,0.10076458239811509,0.15851355526333755,0.14113224740858868,33394,0.133576,0,255,6.584444046020508,2.5,1.0,2.0,98.0
187,1780226460057.069,1780226460057.069,center,0.0,center,0.0,0.0,113.05766444557979,28.665497931160534,113.05766444557979,28.665497931160534,216.34305842857012,math,crop_rotate,local_roughness,0.10227204474878542,0.0834258196833061,0.0833760547508353,0.12536714363516888,0.12970422373115434,32719,0.130876,0,255,6.210740089416504,2.5,1.0,2.0,98.0
188,1780226460218.7603,1780226460218.7603,center,0.0,center,0.0,0.0,113.05765399652478,28.665491204641498,113.05765399652478,28.665491204641498,215.20501454310036,math,crop_rotate,local_roughness,0.06566105545739166,0.05442272546562506,0.054377310953081986,0.07945229874043681,0.11001491338763336,32249,0.128996,0,255,6.003044128417969,2.5,1.0,2.0,98.0
189,1780226460438.258,1780226460438.258,center,0.0,center,0.0,0.0,113.05764365447234,28.66548487207367,113.05764365447234,28.66548487207367,214.22077353729523,math,crop_rotate,local_roughness,0.07007003910692366,0.0497865591494976,0.04974870337773437,0.09490722722037725,0.11843697072344544,30813,0.123252,0,255,5.593344211578369,2.5,1.0,2.0,98.0
190,1780226460657.0105,1780226460657.0105,center,0.0,center,0.0,0.0,113.05763337101419,28.66547884602295,113.05763337101419,28.66547884602295,213.2394518854336,math,crop_rotate,local_roughness,0.08377972344483348,0.07420268956320439,0.07416617299102893,0.0955296184439279,0.11955984174085064,30178,0.120712,0,255,5.658847808837891,2.5,1.0,2.0,98.0
191,1780226460878.6777,1780226460878.6777,center,0.0,center,0.0,0.0,113.05762311840853,28.665472992272345,113.05762311840853,28.665472992272345,212.19960076516583,math,crop_rotate,local_roughness,0.08987076771384366,0.07814487328901118,0.07811154319723171,0.10424315323414714,0.1226356006513842,29872,0.119488,0,255,5.557531833648682,2.5,1.0,2.0,98.0
192,1780226461093.3184,1780226461093.3184,center,0.0,center,0.0,0.0,113.05761259226779,28.665467273556494,113.05761259226779,28.665467273556494,211.06965655195384,math,crop_rotate,local_roughness,0.1215224012397827,0.1261720547836791,0.12613973801329834,0.115878989627708,0.13571062083119548,29513,0.118052,0,255,5.561252117156982,2.5,1.0,2.0,98.0
193,1780226461368.472,1780226461368.472,center,0.0,center,0.0,0.0,113.05760184576164,28.665461685670845,113.05760184576164,28.665461685670845,210.02696580916012,math,crop_rotate,local_roughness,0.1324243049475927,0.1469362792828112,0.14690591738771724,0.11472455640966267,0.13468321358589158,28952,0.115808,0,255,5.359563827514648,2.5,1.0,2.0,98.0
194,1780226461585.1191,1780226461585.1191,center,0.0,center,0.0,0.0,113.0575909757999,28.665456289271177,113.0575909757999,28.665456289271177,209.15551827765645,math,crop_rotate,local_roughness,0.14268468185571664,0.15485340833707975,0.15482203585641413,0.1278501380770864,0.1405759162303665,29041,0.116164,0,255,5.258959770202637,2.5,1.0,2.0,98.0
195,1780226461799.3147,1780226461799.3147,center,0.0,center,0.0,0.0,113.05758095837233,28.665451539955644,113.05758095837233,28.665451539955644,208.32930426917736,math,crop_rotate,local_roughness,0.14434036590145352,0.16417571509131376,0.16415136283993312,0.12012692519886735,0.13823682837767345,29089,0.116356,0,255,5.342339992523193,2.5,1.0,2.0,98.0
196,1780226462019.728,1780226462019.728,center,0.0,center,0.0,0.0,113.0575699459046,28.66544639232278,113.0575699459046,28.66544639232278,207.28946550649778,math,crop_rotate,local_roughness,0.08660528062963709,0.09882484314377238,0.09879415050220777,0.07170777300760624,0.12881048125567518,29002,0.116008,0,255,5.283527851104736,2.5,1.0,2.0,98.0
197,1780226462271.9517,1780226462271.9517,center,0.0,center,0.0,0.0,113.05755663059335,28.66544056011111,113.05755663059335,28.66544056011111,206.31968209396996,math,crop_rotate,local_roughness,0.16366703286728962,0.1774427964212466,0.17741930343512335,0.14685870217327063,0.14918445829465588,28881,0.115524,0,255,5.231540203094482,2.5,1.0,2.0,98.0
198,1780226462441.2212,1780226462441.2212,center,0.0,center,0.0,0.0,113.05754533079731,28.665435816950648,113.05754533079731,28.665435816950648,205.526572848598,math,crop_rotate,local_roughness,0.09504337433114544,0.10562619547337046,0.10560255168958337,0.08213771311527686,0.13448139871171289,28766,0.115064,0,255,5.233575820922852,2.5,1.0,2.0,98.0
199,1780226462659.202,1780226462659.202,center,0.0,center,0.0,0.0,113.05753388550696,28.665431133584573,113.05753388550696,28.665431133584573,204.5610044679441,math,crop_rotate,local_roughness,0.06833255174029718,0.07651919880660418,0.07649037655628534,0.058361876965200545,0.13113686677952857,28952,0.115808,0,255,5.4019999504089355,2.5,1.0,2.0,98.0
200,1780226462931.6433,1780226462931.6433,center,0.0,center,0.0,0.0,113.05752236434988,28.66542659776959,113.05752236434988,28.66542659776959,203.5703389818538,math,crop_rotate,local_roughness,0.07870503933690079,0.08452008753220007,0.08448814681354397,0.071636796865448,0.12986843819200208,28914,0.115656,0,255,5.561592102050781,2.5,1.0,2.0,98.0
201,1780226463146.4172,1780226463146.4172,center,0.0,center,0.0,0.0,113.05751067423432,28.665422199413324,113.05751067423432,28.665422199413324,202.50089566072197,math,crop_rotate,local_roughness,0.10322041228921944,0.1072057183630289,0.10717592138156197,0.09838590117635634,0.12906991827733819,29011,0.116044,0,255,5.7126641273498535,2.5,1.0,2.0,98.0
202,1780226463362.6099,1780226463362.6099,center,0.0,center,0.0,0.0,113.05749999528064,28.66541840330122,113.05749999528064,28.66541840330122,201.4892253743017,math,crop_rotate,local_roughness,0.1282984367708458,0.12419660786030601,0.12416359626639327,0.13335213072073224,0.13735255570117955,28922,0.115688,0,255,5.749996185302734,2.5,1.0,2.0,98.0
203,1780226463589.196,1780226463589.196,center,0.0,center,0.0,0.0,113.05748700950492,28.665413981679713,113.05748700950492,28.665413981679713,200.38374663804754,math,crop_rotate,local_roughness,0.14806116681650128,0.13372498219492857,0.1336934790279025,0.16562167411367756,0.1487300340403247,29242,0.116968,0,255,5.826591968536377,2.5,1.0,2.0,98.0
204,1780226463814.0488,1780226463814.0488,center,0.0,center,0.0,0.0,113.0574750296912,28.665410256589833,113.0574750296912,28.665410256589833,199.4916674892218,math,crop_rotate,local_roughness,0.08003153858437156,0.06435400745557245,0.0643167620251913,0.09923848771225852,0.13921442369607212,29486,0.117944,0,255,5.836723804473877,2.5,1.0,2.0,98.0
205,1780226463982.3875,1780226463982.3875,center,0.0,center,0.0,0.0,113.05746290219545,28.665406601206506,113.05746290219545,28.665406601206506,198.505075355111,math,crop_rotate,local_roughness,0.1259909114449531,0.1023147723965821,0.10228965236004792,0.15495911699317055,0.1425983436853002,29430,0.11772,0,255,5.857192039489746,2.5,1.0,2.0,98.0
206,1780226464200.006,1780226464200.006,center,0.0,center,0.0,0.0,113.05745072432754,28.665403162353787,113.05745072432754,28.665403162353787,197.9330873205426,math,crop_rotate,local_roughness,0.14273805573706344,0.12116740748241425,0.12114073593038724,0.16913477994522325,0.15643197458973002,29127,0.116508,0,255,5.749800205230713,2.5,1.0,2.0,98.0
207,1780226464488.8147,1780226464488.8147,center,0.0,center,0.0,0.0,113.05743737129103,28.665399531494646,113.05743737129103,28.665399531494646,197.37785682547866,math,crop_rotate,local_roughness,0.028800772857281255,-0.007635877154139048,-0.007677757032825099,0.0733856427229668,0.13565547815072831,29881,0.119524,0,255,6.121831893920898,2.5,1.0,2.0,98.0
208,1780226464715.8066,1780226464715.8066,center,0.0,center,0.0,0.0,113.05742396978467,28.66539598566519,113.05742396978467,28.66539598566519,196.91541220734894,math,crop_rotate,local_roughness,0.010540628970478881,-0.06798597740522674,-0.0680356686166151,0.10657832602137153,0.15307692307692308,29979,0.119916,0,255,6.169328212738037,2.5,1.0,2.0,98.0
209,1780226464930.8,1780226464930.8,center,0.0,center,0.0,0.0,113.05741159526903,28.66539285022661,113.05741159526903,28.66539285022661,196.6004144333382,math,crop_rotate,local_roughness,0.029224937939037524,-0.04144193702215125,-0.041495524835935514,0.11566105910844902,0.16274887604367372,30168,0.120672,0,255,6.232748031616211,2.5,1.0,2.0,98.0
210,1780226465159.0083,1780226465159.0083,center,0.0,center,0.0,0.0,113.05739911411023,28.665389716939917,113.05739911411023,28.665389716939917,196.33633225942933,math,crop_rotate,local_roughness,0.02803986304351374,-0.08923707348535394,-0.08929582481580321,0.17145014820490112,0.16856256463288521,30134,0.120536,0,255,6.251716136932373,2.5,1.0,2.0,98.0
211,1780226465334.568,1780226465334.568,center,0.0,center,0.0,0.0,113.05738662844658,28.665386616000827,113.05738662844658,28.665386616000827,196.43682379358927,math,crop_rotate,local_roughness,0.044636656556368,-0.11179135878328458,-0.11185959708280127,0.235909855448686,0.18787079762689518,30029,0.120116,0,255,6.223576068878174,2.5,1.0,2.0,98.0
212,1780226465568.847,1780226465568.847,center,0.0,center,0.0,0.0,113.0573730450022,28.66538332559349,113.0573730450022,28.66538332559349,196.6067450957142,math,crop_rotate,local_roughness,0.041226354607849694,-0.13186413492658622,-0.13193684660270327,0.25287026719852557,0.18371064272703616,30323,0.121292,0,255,6.326012134552002,2.5,1.0,2.0,98.0
213,1780226465788.897,1780226465788.897,center,0.0,center,0.0,0.0,113.05736059811828,28.665380174245612,113.05736059811828,28.665380174245612,196.5005116518377,math,crop_rotate,local_roughness,0.04325934263716476,-0.16155829142336384,-0.1616213122491116,0.2936690319426137,0.18523332900038997,30389,0.121556,0,255,6.437983989715576,2.5,1.0,2.0,98.0
214,1780226466058.1448,1780226466058.1448,center,0.0,center,0.0,0.0,113.05734800375407,28.6653770229183,113.05734800375407,28.6653770229183,196.6335960726745,math,crop_rotate,local_roughness,0.03764939713256209,-0.1377077220617528,-0.13777057747706567,0.2520515883221071,0.16972071275116896,30853,0.123412,0,255,6.320755958557129,2.5,1.0,2.0,98.0
215,1780226466285.1157,1780226466285.1157,center,0.0,center,0.0,0.0,113.05733554666656,28.665373866142172,113.05733554666656,28.665373866142172,196.45213651743907,math,crop_rotate,local_roughness,0.06833000531756371,-0.08818634914472488,-0.08824334934256375,0.25969743879105284,0.18238513427516864,30964,0.123856,0,255,6.343048095703125,2.5,1.0,2.0,98.0
216,1780226466501.6145,1780226466501.6145,center,0.0,center,0.0,0.0,113.05732296266751,28.66537072141139,113.05732296266751,28.66537072141139,196.16360575920396,math,crop_rotate,local_roughness,0.06414677594296134,-0.09973673112424306,-0.09979981588943503,0.26452594373811245,0.18304576144036008,31540,0.12616,0,255,6.54696798324585,2.5,1.0,2.0,98.0
217,1780226466724.7778,1780226466724.7778,center,0.0,center,0.0,0.0,113.0573103403929,28.665367607175515,113.0573103403929,28.665367607175515,195.88017070320714,math,crop_rotate,local_roughness,0.06852206188211968,-0.09066828572106678,-0.09073129444990438,0.2631650529545935,0.18788612961841308,32685,0.13074,0,255,6.6455559730529785,2.5,1.0,2.0,98.0
218,1780226466958.4592,1780226466958.4592,center,0.0,center,0.0,0.0,113.05729765680597,28.665364523395482,113.05729765680597,28.665364523395482,195.63678474988617,math,crop_rotate,local_roughness,0.07407851264705509,-0.08169157958750578,-0.08174790383225558,0.2645330216773237,0.19000236910684673,33483,0.133932,0,255,6.745408058166504,2.5,1.0,2.0,98.0
219,1780226467128.6418,1780226467128.6418,center,0.0,center,0.0,0.0,113.05728491593463,28.66536150418004,113.05728491593463,28.66536150418004,195.53403211115787,math,crop_rotate,local_roughness,0.06145584413490967,-0.08026506072509904,-0.08032762183136175,0.23474674698257475,0.1855609295741418,33496,0.133984,0,255,6.666600227355957,2.5,1.0,2.0,98.0
220,1780226467348.0996,1780226467348.0996,center,0.0,center,0.0,0.0,113.05727215516316,28.665358443825493,113.05727215516316,28.665358443825493,195.6200636580579,math,crop_rotate,local_roughness,0.06339449634096658,-0.0881393155469071,-0.08820745620974947,0.24868577168073064,0.18730013704888077,34648,0.138592,0,255,6.660860061645508,2.5,1.0,2.0,98.0
221,1780226467572.6912,1780226467572.6912,center,0.0,center,0.0,0.0,113.05725820021573,28.665355079529117,113.05725820021573,28.665355079529117,195.86483840033875,math,crop_rotate,local_roughness,0.04946190172725736,-0.09614724412133424,-0.09622593688058396,0.22752481558128565,0.17921385742838108,35395,0.14158,0,255,6.6583638191223145,2.5,1.0,2.0,98.0
222,1780226467796.8457,1780226467796.8457,center,0.0,center,0.0,0.0,113.05724649743117,28.66535225577583,113.05724649743117,28.66535225577583,195.91654408570483,math,crop_rotate,local_roughness,0.051556547566835975,-0.08514256425403659,-0.08521899458759774,0.2187266546444772,0.18747940691927512,36040,0.14416,0,255,6.669648170471191,2.5,1.0,2.0,98.0
223,1780226467998.0808,1780226467998.0808,center,0.0,center,0.0,0.0,113.05723357576294,28.665349104950874,113.05723357576294,28.665349104950874,195.91290557136162,math,crop_rotate,local_roughness,0.05292523866020935,-0.09004496611691348,-0.0901227016371313,0.22776161013473684,0.18506278916060806,35857,0.143428,0,255,6.739292144775391,2.5,1.0,2.0,98.0
224,1780226468235.044,1780226468235.044,center,0.0,center,0.0,0.0,113.05722056560414,28.665345945900317,113.05722056560414,28.665345945900317,196.04797973910058,math,crop_rotate,local_roughness,0.044733333726208246,-0.07580088964352844,-0.07588010223428215,0.1921497554556965,0.17483962161574426,36013,0.144052,0,255,6.836143970489502,2.5,1.0,2.0,98.0
225,1780226468484.21,1780226468484.21,center,0.0,center,0.0,0.0,113.05720742544409,28.665342771510083,113.05720742544409,28.665342771510083,196.0778012596737,math,crop_rotate,local_roughness,0.05200071160930068,-0.06405701469910098,-0.06413448995810637,0.19394373574724263,0.1824524312896406,37281,0.149124,0,255,7.0747761726379395,2.5,1.0,2.0,98.0
226,1780226468720.089,1780226468720.089,center,0.0,center,0.0,0.0,113.05719325901458,28.665339266073413,113.05719325901458,28.665339266073413,196.12979776911317,math,crop_rotate,local_roughness,0.08866318201499214,-0.003613595040147233,-0.0036875745541090784,0.2015363289327825,0.19361405764491588,37128,0.148512,0,255,7.11683988571167,2.5,1.0,2.0,98.0
227,1780226468951.1562,1780226468951.1562,center,0.0,center,0.0,0.0,113.05718013549279,28.66533605789849,113.05718013549279,28.66533605789849,196.14857853100588,math,crop_rotate,local_roughness,0.09464032749933923,-0.018925557664234663,-0.018994891501351138,0.23352781738907188,0.20186239006725298,38718,0.154872,0,255,7.229715824127197,2.5,1.0,2.0,98.0
228,1780226469123.1208,1780226469123.1208,center,0.0,center,0.0,0.0,113.0571671296232,28.665332834856088,113.0571671296232,28.665332834856088,196.17356200298144,math,crop_rotate,local_roughness,0.08291334940287809,-0.02000433003476393,-0.020081660571262094,0.20879613937127162,0.19690311780707262,38131,0.152524,0,255,7.229979991912842,2.5,1.0,2.0,98.0
229,1780226469351.78,1780226469351.78,center,0.0,center,0.0,0.0,113.05715412073714,28.66532957910678,113.05715412073714,28.66532957910678,196.4070700348207,math,crop_rotate,local_roughness,0.07888941357307248,-0.0027605472285564055,-0.002838064270284862,0.1787785531593981,0.18762656946132036,39085,0.15634,0,255,7.447703838348389,2.5,1.0,2.0,98.0
230,1780226469579.593,1780226469579.593,center,0.0,center,0.0,0.0,113.05714113468686,28.665326291305924,113.05714113468686,28.665326291305924,196.54125311480612,math,crop_rotate,local_roughness,0.07250350447079282,-0.01693794860645571,-0.01701388232514707,0.18191364388805267,0.1833868378812199,39317,0.157268,0,255,7.4877800941467285,2.5,1.0,2.0,98.0
231,1780226469777.488,1780226469777.488,center,0.0,center,0.0,0.0,113.05712806885019,28.665322943749242,113.05712806885019,28.665322943749242,196.61674240372685,math,crop_rotate,local_roughness,0.05974767377173801,-0.03843618362912243,-0.038518222566813885,0.1798504359633014,0.1838975297346752,38817,0.155268,0,255,7.433499813079834,2.5,1.0,2.0,98.0
232,1780226470004.8367,1780226470004.8367,center,0.0,center,0.0,0.0,113.05711517824176,28.66531960493435,113.05711517824176,28.66531960493435,196.75433449906348,math,crop_rotate,local_roughness,0.05541449728003481,-0.021691297631687572,-0.021768895363447435,0.149749754955402,0.18847227762265656,39722,0.158888,0,255,7.662868022918701,2.5,1.0,2.0,98.0
233,1780226470256.7834,1780226470256.7834,center,0.0,center,0.0,0.0,113.05710341416803,28.665316604604268,113.05710341416803,28.665316604604268,197.08516667570603,math,crop_rotate,local_roughness,0.09544539131691476,0.009253771129161814,0.009182054973867329,0.2008783579584172,0.19917720248846077,39829,0.159316,0,255,7.680171966552734,2.5,1.0,2.0,98.0
234,1780226470429.4333,1780226470429.4333,center,0.0,center,0.0,0.0,113.05709046863679,28.665313216344213,113.05709046863679,28.665313216344213,197.3469654279702,math,crop_rotate,local_roughness,0.08862521594044027,0.0034357962153042897,0.003363248038219074,0.19283428782093284,0.19474166921430755,39077,0.156308,0,255,7.538047790527344,2.5,1.0,2.0,98.0
235,1780226470657.1213,1780226470657.1213,center,0.0,center,0.0,0.0,113.05707740208562,28.665309727212357,113.05707740208562,28.665309727212357,197.64632341275217,math,crop_rotate,local_roughness,0.07766641467429464,-0.002849430786351579,-0.002927162222165026,0.17616967532552313,0.1789431140749722,38894,0.155576,0,255,7.441728115081787,2.5,1.0,2.0,98.0
236,1780226470880.726,1780226470880.726,center,0.0,center,0.0,0.0,113.05706432788197,28.66530618568193,113.05706432788197,28.66530618568193,197.81434453861417,math,crop_rotate,local_roughness,0.06313874376259421,-0.004647637059430264,-0.004725228599789835,0.14608359887217467,0.18384204694268158,39166,0.156664,0,255,7.543712139129639,2.5,1.0,2.0,98.0
